epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
123,679.261,0.64056,0.43296,1.00336,0.7981,0.69233,0.74842,0.48474,1.42398,1.06647,1.71013,0.00037922,0.00037922,0.00037922
124,684.691,0.60799,0.41156,0.9851,0.83804,0.68804,0.75186,0.48419,1.40574,1.05867,1.7267,0.00037823,0.00037823,0.00037823
125,690.114,0.63129,0.42333,0.99185,0.86665,0.66684,0.76902,0.48673,1.39567,1.1001,1.71578,0.00037724,0.00037724,0.00037724
126,695.597,0.63605,0.41472,0.99652,0.78444,0.71026,0.7545,0.46815,1.42633,1.08156,1.73067,0.00037625,0.00037625,0.00037625
127,701.03,0.64246,0.42141,0.99894,0.79306,0.72616,0.76186,0.48044,1.40654,1.02955,1.71589,0.00037526,0.00037526,0.00037526
128,706.471,0.63644,0.4193,0.99182,0.83879,0.68667,0.76329,0.48223,1.41376,1.05647,1.71637,0.00037427,0.00037427,0.00037427
129,711.933,0.62043,0.41952,0.97522,0.8361,0.69824,0.76403,0.47692,1.41711,1.03839,1.73517,0.00037328,0.00037328,0.00037328
130,717.406,0.62047,0.42103,0.99474,0.82563,0.68606,0.76382,0.49758,1.39786,1.04557,1.72069,0.00037229,0.00037229,0.00037229
131,722.931,0.61118,0.40201,0.98054,0.83041,0.71433,0.78081,0.49854,1.40247,0.9581,1.74483,0.0003713,0.0003713,0.0003713
132,728.414,0.63584,0.41561,0.99212,0.84927,0.6924,0.76482,0.48483,1.40331,0.98815,1.71541,0.00037031,0.00037031,0.00037031
133,733.954,0.62599,0.40734,0.97907,0.84835,0.69346,0.76702,0.49551,1.40218,1.01969,1.68993,0.00036932,0.00036932,0.00036932
134,739.368,0.60463,0.39858,0.96982,0.82886,0.71627,0.76829,0.49061,1.40619,0.99514,1.70809,0.00036833,0.00036833,0.00036833
135,744.801,0.59011,0.38958,0.973,0.78325,0.70377,0.74542,0.4788,1.42167,1.10098,1.72869,0.00036734,0.00036734,0.00036734
136,750.226,0.58779,0.39241,0.96757,0.83792,0.66714,0.74984,0.47996,1.39515,1.0929,1.70119,0.00036635,0.00036635,0.00036635
137,755.748,0.60004,0.39973,0.96569,0.84536,0.6594,0.75132,0.48956,1.38024,1.17128,1.6706,0.00036536,0.00036536,0.00036536
138,761.183,0.60579,0.40337,0.9843,0.85464,0.67573,0.7664,0.48867,1.43512,1.09729,1.74623,0.00036437,0.00036437,0.00036437
139,766.612,0.59196,0.39762,0.97278,0.86481,0.68205,0.78309,0.49707,1.41693,1.02104,1.75758,0.00036338,0.00036338,0.00036338
140,772.028,0.61308,0.40392,0.98333,0.80872,0.70879,0.75786,0.49373,1.39715,1.01713,1.75644,0.00036239,0.00036239,0.00036239
141,777.433,0.59507,0.39308,0.97546,0.84081,0.69125,0.77165,0.50243,1.38891,1.05272,1.72506,0.0003614,0.0003614,0.0003614
142,782.93,0.59541,0.39416,0.9805,0.82947,0.69451,0.76666,0.48598,1.40214,1.02329,1.73164,0.00036041,0.00036041,0.00036041
143,788.374,0.58727,0.39219,0.97553,0.84209,0.67622,0.75427,0.48948,1.39045,1.07879,1.72622,0.00035942,0.00035942,0.00035942
144,793.801,0.57592,0.38962,0.97039,0.80671,0.70304,0.75525,0.48905,1.40393,1.08619,1.73121,0.00035843,0.00035843,0.00035843
145,799.231,0.56785,0.37313,0.96682,0.82602,0.71478,0.76989,0.49378,1.38189,1.03295,1.72791,0.00035744,0.00035744,0.00035744
146,804.672,0.58283,0.38822,0.97046,0.82403,0.69811,0.75669,0.49439,1.37074,1.07121,1.70683,0.00035645,0.00035645,0.00035645
147,810.103,0.59862,0.39805,0.97427,0.83581,0.67352,0.75596,0.49434,1.39433,1.11882,1.71885,0.00035546,0.00035546,0.00035546
148,815.614,0.59263,0.39086,0.96874,0.88515,0.69434,0.76808,0.49643,1.38389,1.05809,1.70867,0.00035447,0.00035447,0.00035447
149,821.063,0.57501,0.37689,0.961,0.8194,0.71441,0.76354,0.49016,1.36778,1.0191,1.69931,0.00035348,0.00035348,0.00035348
150,826.483,0.57509,0.37564,0.95615,0.83105,0.70555,0.76204,0.48382,1.39783,1.06227,1.72677,0.00035249,0.00035249,0.00035249
151,831.913,0.58401,0.37403,0.97065,0.8405,0.68514,0.76188,0.49275,1.38437,1.09967,1.73051,0.0003515,0.0003515,0.0003515
152,837.342,0.59037,0.37925,0.96813,0.80675,0.7177,0.76699,0.49623,1.38013,1.01294,1.71852,0.00035051,0.00035051,0.00035051
153,842.791,0.56958,0.37836,0.97141,0.82831,0.71334,0.77684,0.49754,1.38271,0.99266,1.70703,0.00034952,0.00034952,0.00034952
154,848.278,0.55037,0.37251,0.95613,0.82984,0.71085,0.78078,0.50429,1.39175,1.01079,1.72784,0.00034853,0.00034853,0.00034853
155,853.711,0.56403,0.38593,0.96386,0.76762,0.73505,0.77002,0.50424,1.37657,1.02924,1.72197,0.00034754,0.00034754,0.00034754
156,859.214,0.56565,0.37272,0.95845,0.85309,0.69694,0.76988,0.50298,1.37469,1.09458,1.68401,0.00034655,0.00034655,0.00034655
157,864.64,0.57219,0.37287,0.9588,0.84956,0.69399,0.76839,0.49749,1.39485,1.07301,1.72827,0.00034556,0.00034556,0.00034556
158,870.046,0.56758,0.3678,0.95686,0.84356,0.70271,0.77026,0.49478,1.39505,1.03142,1.72137,0.00034457,0.00034457,0.00034457
159,875.536,0.55749,0.3731,0.94809,0.80158,0.71923,0.77439,0.49608,1.4182,1.04786,1.72343,0.00034358,0.00034358,0.00034358
160,881.028,0.56168,0.37041,0.9563,0.84431,0.70145,0.78197,0.50763,1.38803,1.06561,1.70264,0.00034259,0.00034259,0.00034259
161,886.46,0.55845,0.36567,0.95056,0.80843,0.72213,0.77845,0.50197,1.41643,1.11642,1.73942,0.0003416,0.0003416,0.0003416
162,891.869,0.54455,0.36547,0.94131,0.82262,0.70481,0.76759,0.48619,1.41828,1.08893,1.7709,0.00034061,0.00034061,0.00034061
163,897.282,0.54341,0.35781,0.9576,0.81459,0.69768,0.76512,0.48693,1.42902,1.05228,1.78505,0.00033962,0.00033962,0.00033962
164,902.687,0.55956,0.3676,0.95461,0.83046,0.69329,0.76727,0.48581,1.41728,1.11794,1.7476,0.00033863,0.00033863,0.00033863
165,908.166,0.55936,0.36727,0.96176,0.83871,0.66958,0.75593,0.48179,1.42929,1.07714,1.77178,0.00033764,0.00033764,0.00033764
